2	681
3	2389
4	5602
5	10798
6	18455
7	29051
8	43064
9	60972
10	83253
11	110385
12	142846
13	181114
14	225667
15	276983
16	335540
17	401816
18	476289
19	559437
20	651738
21	753670
22	865711
23	988339
24	1122032
25	1267268
26	1424525
27	1594281
28	1777014
29	1973202
30	2183323
31	2407855
32	2647276
33	2902064
34	3172697
35	3459653
36	3763410
37	4084446
38	4423239
39	4780267
40	5156008
41	5550940
42	5965541
43	6400289
44	6855662
45	7332138
46	7830195
47	8350311
48	8892964
49	9458632
50	10047793
51	10660925
52	11298506
53	11961014
54	12648927
55	13362723
56	14102880
57	14869876
58	15664189
59	16486297
60	17336678
61	18215810
62	19124171
63	20062239
64	21030492
65	22029408
66	23059465
67	24121141
68	25214914
69	26341262
70	27500663
71	28693595
72	29920536
73	31181964
74	32478357
75	33810193
76	35177950
77	36582106
78	38023139
79	39501527
80	41017748
81	42572280
82	44165601
83	45798189
84	47470522
85	49183078
86	50936335
87	52730771
88	54566864
89	56445092
90	58365933
91	60329865
92	62337366
93	64388914
94	66484987
95	68626063
96	70812620
97	73045136
98	75324089
99	77649957
100	80023218
101	82444350
102	84913831
103	87432139
104	89999752
105	92617148
106	95284805
107	98003201
108	100772814
109	103594122
110	106467603
111	109393735
112	112372996
113	115405864
114	118492817
115	121634333
116	124830890
117	128082966
118	131391039
119	134755587
120	138177088
121	141656020
122	145192861
123	148788089
124	152442182
125	156155618
126	159928875
127	163762431
128	167656764
129	171612352
130	175629673
131	179709205
132	183851426
133	188056814
134	192325847
135	196659003
136	201056760
137	205519596
138	210047989
139	214642417
140	219303358
141	224031290
142	228826691
143	233690039
144	238621812
145	243622488
146	248692545
147	253832461
148	259042714
149	264323782
150	269676143
151	275100275
152	280596656
153	286165764
154	291808077
155	297524073
156	303314230
157	309179026
158	315118939
159	321134447
160	327226028
161	333394160
162	339639321
163	345961989
164	352362642
165	358841758
166	365399815
167	372037291
168	378754664
169	385552412
170	392431013
171	399390945
172	406432686
173	413556714
174	420763507
175	428053543
176	435427300
177	442885256
178	450427889
179	458055677
180	465769098
181	473568630
182	481454751
183	489427939
184	497488672
185	505637428
186	513874685
187	522200921
188	530616614
189	539122242
190	547718283
191	556405215
192	565183516
193	574053664
194	583016137
195	592071413
196	601219970
197	610462286
198	619798839
199	629230107
200	638756568
201	648378700
202	658096981
203	667911889
204	677823902
205	687833498
