249	780752980
250	790182493
251	799687625
252	809268678
253	818925954
254	828659755
255	838470383
256	848358140
257	858323328
258	868366249
259	878487205
260	888686498
261	898964430
262	909321303
263	919757419
264	930273080
265	940868588
266	951544245
267	962300353
268	973137214
269	984055130
270	995054403
271	1006135335
272	1017298228
273	1028543384
274	1039871105
275	1051281693
276	1062775450
277	1074352678
278	1086013679
279	1097758755
280	1109588208
281	1121502340
282	1133501453
283	1145585849
284	1157755830
285	1170011698
286	1182353755
287	1194782303
288	1207297644
289	1219900080
290	1232589913
291	1245367445
292	1258232978
293	1271186814
294	1284229255
295	1297360603
296	1310581160
297	1323891228
298	1337291109
299	1350781105
300	1364361518
301	1378032650
302	1391794803
303	1405648279
304	1419593380
305	1433630408
306	1447759665
307	1461981453
308	1476296074
309	1490703830
310	1505205023
311	1519799955
312	1534488928
313	1549272244
314	1564150205
315	1579123113
316	1594191270
317	1609354978
318	1624614539
319	1639970255
320	1655422428
321	1670971360
322	1686617353
323	1702360709
324	1718201730
325	1734140718
326	1750177975
327	1766313803
328	1782548504
329	1798882380
330	1815315733
331	1831848865
332	1848482078
333	1865215674
334	1882049955
335	1898985223
336	1916021780
337	1933159928
338	1950399969
339	1967742205
340	1985186938
341	2002734470
342	2020385103
343	2038139139
344	2055996880
345	2073958628
346	2092024685
347	2110195353
348	2128470934
349	2146851730
350	2165338043
351	2183930175
352	2202628428
353	2221433104
354	2240344505
355	2259362933
356	2278488690
357	2297722078
358	2317063399
359	2336512955
360	2356071048
361	2375737980
362	2395514053
363	2415399569
364	2435394830
365	2455500138
366	2475715795
367	2496042103
368	2516479364
369	2537027880
370	2557687953
371	2578459885
372	2599343978
373	2620340534
374	2641449855
375	2662672243
376	2684008000
377	2705457428
378	2727020829
379	2748698505
380	2770490758
381	2792397890
382	2814420203
383	2836557999
384	2858811580
385	2881181248
386	2903667305
387	2926270053
388	2948989794
389	2971826830
390	2994781463
391	3017853995
392	3041044728
393	3064353964
394	3087782005
395	3111329153
396	3134995710
397	3158781978
398	3182688259
399	3206714855
400	3230862068
401	3255130200
402	3279519553
403	3304030429
404	3328663130
405	3353417958
406	3378295215
407	3403295203
408	3428418224
409	3453664580
410	3479034573
411	3504528505
412	3530146678
413	3555889394
414	3581756955
415	3607749663
416	3633867820
417	3660111728
418	3686481689
419	3712978005
420	3739600978
421	3766350910
422	3793228103
423	3820232859
424	3847365480
425	3874626268
426	3902015525
427	3929533553
428	3957180654
429	3984957130
430	4012863283
431	4040899415
432	4069065828
433	4097362824
434	4125790705
435	4154349773
436	4183040330
437	4211862678
438	4240817119
439	4269903955
440	4299123488
441	4328476020
442	4357961853
443	4387581289
444	4417334630
445	4447222178
446	4477244235
447	4507401103
448	4537693084
449	4568120480
450	4598683593
451	4629382725
452	4660218178
453	4691190254
454	4722299255
455	4753545483
456	4784929240
457	4816450828
458	4848110549
459	4879908705
460	4911845598
461	4943921530
462	4976136803
463	5008491719
464	5040986580
465	5073621688
466	5106397345
467	5139313853
468	5172371514
469	5205570630
470	5238911503
471	5272394435
472	5306019728
473	5339787684
474	5373698605
475	5407752793
476	5441950550
477	5476292178
478	5510777979
479	5545408255
480	5580183308
481	5615103440
482	5650168953
483	5685380149
484	5720737330
485	5756240798
486	5791890855
487	5827687803
488	5863631944
489	5899723580
490	5935963013
491	5972350545
492	6008886478
493	6045571114
494	6082404755
495	6119387703
496	6156520260
497	6193802728
498	6231235409
499	6268818605
500	6306552618
501	6344437750
502	6382474303
503	6420662579
504	6459002880
505	6497495508
506	6536140765
507	6574938953
508	6613890374
509	6652995330
510	6692254123
511	6731667055
512	6771234428
513	6810956544
514	6850833705
515	6890866213
516	6931054370
517	6971398478
518	7011898839
519	7052555755
520	7093369528
521	7134340460
522	7175468853
523	7216755009
524	7258199230
525	7299801818
526	7341563075
527	7383483303
528	7425562804
529	7467801880
530	7510200833
531	7552759965
532	7595479578
533	7638359974
534	7681401455
535	7724604323
536	7767968880
537	7811495428
538	7855184269
539	7899035705
540	7943050038
541	7987227570
542	8031568603
543	8076073439
544	8120742380
545	8165575728
546	8210573785
547	8255736853
548	8301065234
549	8346559230
550	8392219143
551	8438045275
552	8484037928
553	8530197404
554	8576524005
555	8623018033
556	8669679790
557	8716509578
558	8763507699
559	8810674455
560	8858010148
561	8905515080
562	8953189553
563	9001033869
564	9049048330
565	9097233238
566	9145588895
567	9194115603
568	9242813664
569	9291683380
570	9340725053
571	9389938985
572	9439325478
573	9488884834
574	9538617355
575	9588523343
576	9638603100
577	9688856928
578	9739285129
579	9789888005
580	9840665858
581	9891618990
582	9942747703
583	9994052299
584	10045533080
585	10097190348
586	10149024405
587	10201035553
588	10253224094
589	10305590330
590	10358134563
591	10410857095
592	10463758228
593	10516838264
594	10570097505
595	10623536253
596	10677154810
597	10730953478
598	10784932559
599	10839092355
600	10893433168
601	10947955300
602	11002659053
603	11057544729
604	11112612630
605	11167863058
606	11223296315
607	11278912703
608	11334712524
609	11390696080
610	11446863673
611	11503215605
612	11559752178
613	11616473694
614	11673380455
615	11730472763
616	11787750920
617	11845215228
618	11902865989
619	11960703505
620	12018728078
621	12076940010
622	12135339603
623	12193927159
624	12252702980
625	12311667368
626	12370820625
627	12430163053
628	12489694954
629	12549416630
630	12609328383
631	12669430515
632	12729723328
633	12790207124
634	12850882205
635	12911748873
636	12972807430
637	13034058178
638	13095501419
639	13157137455
640	13218966588
641	13280989120
642	13343205353
643	13405615589
644	13468220130
645	13531019278
646	13594013335
647	13657202603
648	13720587384
649	13784167980
650	13847944693
651	13911917825
652	13976087678
653	14040454554
654	14105018755
655	14169780583
656	14234740340
657	14299898328
658	14365254849
659	14430810205
660	14496564698
661	14562518630
662	14628672303
663	14695026019
664	14761580080
665	14828334788
666	14895290445
667	14962447353
668	15029805814
669	15097366130
670	15165128603
671	15233093535
672	15301261228
673	15369631984
674	15438206105
675	15506983893
676	15575965650
677	15645151678
678	15714542279
679	15784137755
680	15853938408
681	15923944540
682	15994156453
683	16064574449
684	16135198830
685	16206029898
686	16277067955
687	16348313303
688	16419766244
689	16491427080
690	16563296113
691	16635373645
692	16707659978
693	16780155414
694	16852860255
695	16925774803
696	16998899360
697	17072234228
698	17145779709
699	17219536105
700	17293503718
701	17367682850
702	17442073803
703	17516676879
704	17591492380
705	17666520608
706	17741761865
707	17817216453
708	17892884674
709	17968766830
710	18044863223
711	18121174155
712	18197699928
713	18274440844
714	18351397205
715	18428569313
716	18505957470
717	18583561978
718	18661383139
719	18739421255
720	18817676628
721	18896149560
722	18974840353
723	19053749309
724	19132876730
725	19212222918
726	19291788175
727	19371572803
728	19451577104
729	19531801380
730	19612245933
731	19692911065
732	19773797078
733	19854904274
734	19936232955
735	20017783423
736	20099555980
737	20181550928
738	20263768569
739	20346209205
740	20428873138
741	20511760670
742	20594872103
743	20678207739
744	20761767880
745	20845552828
746	20929562885
747	21013798353
748	21098259534
749	21182946730
750	21267860243
751	21353000375
752	21438367428
753	21523961704
754	21609783505
755	21695833133
756	21782110890
757	21868617078
758	21955351999
759	22042315955
760	22129509248
761	22216932180
762	22304585053
763	22392468169
764	22480581830
765	22568926338
766	22657501995
767	22746309103
768	22835347964
769	22924618880
770	23014122153
771	23103858085
772	23193826978
773	23284029134
774	23374464855
775	23465134443
776	23556038200
777	23647176428
778	23738549429
779	23830157505
780	23922000958
781	24014080090
782	24106395203
783	24198946599
784	24291734580
785	24384759448
786	24478021505
787	24571521053
788	24665258394
789	24759233830
790	24853447663
791	24947900195
792	25042591728
793	25137522564
794	25232693005
795	25328103353
796	25423753910
797	25519644978
798	25615776859
799	25712149855
800	25808764268
801	25905620400
802	26002718553
803	26100059029
804	26197642130
805	26295468158
806	26393537415
807	26491850203
808	26590406824
809	26689207580
810	26788252773
811	26887542705
812	26987077678
813	27086857994
814	27186883955
815	27287155863
816	27387674020
817	27488438728
818	27589450289
819	27690709005
820	27792215178
821	27893969110
822	27995971103
823	28098221459
824	28200720480
825	28303468468
826	28406465725
827	28509712553
828	28613209254
829	28716956130
830	28820953483
831	28925201615
832	29029700828
833	29134451424
834	29239453705
835	29344707973
836	29450214530
837	29555973678
838	29661985719
839	29768250955
840	29874769688
841	29981542220
842	30088568853
843	30195849889
844	30303385630
845	30411176378
846	30519222435
847	30627524103
848	30736081684
849	30844895480
850	30953965793
851	31063292925
852	31172877178
853	31282718854
854	31392818255
855	31503175683
856	31613791440
857	31724665828
858	31835799149
859	31947191705
860	32058843798
861	32170755730
862	32282927803
863	32395360319
864	32508053580
865	32621007888
866	32734223545
867	32847700853
868	32961440114
869	33075441630
870	33189705703
871	33304232635
872	33419022728
873	33534076284
874	33649393605
875	33764974993
876	33880820750
877	33996931178
878	34113306579
879	34229947255
880	34346853508
881	34464025640
882	34581463953
883	34699168749
884	34817140330
885	34935378998
886	35053885055
887	35172658803
888	35291700544
889	35411010580
890	35530589213
891	35650436745
892	35770553478
893	35890939714
894	36011595755
895	36132521903
896	36253718460
897	36375185728
898	36496924009
899	36618933605
900	36741214818
901	36863767950
902	36986593303
903	37109691179
904	37233061880
905	37356705708
906	37480622965
907	37604813953
908	37729278974
909	37854018330
910	37979032323
911	38104321255
912	38229885428
913	38355725144
914	38481840705
915	38608232413
916	38734900570
917	38861845478
918	38989067439
919	39116566755
920	39244343728
921	39372398660
922	39500731853
923	39629343609
924	39758234230
925	39887404018
926	40016853275
927	40146582303
928	40276591404
929	40406880880
930	40537451033
931	40668302165
932	40799434578
933	40930848574
934	41062544455
935	41194522523
936	41326783080
937	41459326428
938	41592152869
939	41725262705
940	41858656238
941	41992333770
942	42126295603
943	42260542039
944	42395073380
945	42529889928
946	42664991985
947	42800379853
948	42936053834
949	43072014230
950	43208261343
951	43344795475
952	43481616928
953	43618726004
954	43756123005
955	43893808233
956	44031781990
957	44170044578
958	44308596299
959	44447437455
960	44586568348
961	44725989280
962	44865700553
963	45005702469
964	45145995330
965	45286579438
966	45427455095
967	45568622603
968	45710082264
969	45851834380
970	45993879253
971	46136217185
972	46278848478
973	46421773434
974	46564992355
975	46708505543
976	46852313300
977	46996415928
978	47140813729
979	47285507005
980	47430496058
981	47575781190
982	47721362703
983	47867240899
984	48013416080
985	48159888548
986	48306658605
987	48453726553
988	48601092694
989	48748757330
990	48896720763
991	49044983295
992	49193545228
993	49342406864
994	49491568505
995	49641030453
996	49790793010
997	49940856478
998	50091221159
999	50241887355
1000	50392855368
1001	50544125500
